k_u,k_v,cosine
315,4130,0.08609652528845482
24,35,0.16112613741329343
93,3254,0.1511045817770688
200,18251,0.05364966305319677
360,500,0.14966079678058508
9,175159,0.08715063965744466
121,3173,0.10459259823737374
77,7829,0.20935035141871614
17,1569,0.1921789900571169
16,175159,0.012228688643476962
32,76,0.14996505307433225
32,44,0.11993950330356466
126,169,0.20819713506481383
133,761,0.20299645208379558
20,2799,0.15965689477701908
19,175159,0.07393241164961076
332,1150,0.13386543738272202
23,173,0.14162763419486465
20,23,0.17207670154700985
21,64,0.16755229951715037
10,175159,0.08969702541015857
132,284,0.20143075700755098
206,380,0.2287703096533279
77,653,0.1962258172078751
67,160,0.2303316169496436
27,48,0.1502379003897275
15,415,0.05497479516640655
14,175159,0.0007696388300570947
13,127,0.09461789618736097
1371,3250,0.12719020598371927
38,27914,0.16967625539886666
25,63,0.07686806985270211
10,175159,0.05773129345652171
35,623,0.26627418621261517
623,744,0.24696717676336533
269,461,0.24747848441474138
116,269,0.27885542898069987
13,85,0.08543665139644262
44,1094,0.21015492497534632
25,1094,0.15312643537343898
684,1094,0.2507235980006344
465,2248,0.0768984758207848
55,141,0.16257747978265766
22,343,0.05876610028673608
8,19,0.13938890931986855
286,568,0.09222125613919914
59,517,0.1818029888516715
57,672,0.06900647575120633
15,40,0.14320096514112027
54,70,0.11086000330557212
306,1195,0.11744663616815008
151,1195,0.11489334713472162
22,50,0.21759992017069651
44,169,0.09370728946596393
110,2407,0.3161198797811291
36,2407,0.22430068067617875
70,2407,0.2581386771179829
25,2407,0.283526414840676
120,2407,0.19831627128706375
138,245,0.2737980905634972
20,46,0.1413113764476884
46,175159,0.19492384608082897
20,175159,0.1321593941638486
21,98,0.22242562131095206
109,19281,0.2041024837464037
215,2858,0.1893787202526755
17,390,0.2733182387320343
15,175159,0.0840456694042086
889,2167,0.21002934033977377
473,889,0.17278023947824445
46,77,0.19377212070120545
436,511,0.06698125448125215
14,36,0.22871484533146802
21,70,0.25533278570776163
7,32,0.10233878885619409
25,175159,0.09614763300465018
9,110,0.1479554783648879
21,28,0.3418850130439219
34,68,0.14335589177475316
103,1663,0.11810003862930206
608,1663,0.0858682418803029
48,1663,0.06366235455599861
1120,1663,0.23531235558493951
59,1663,0.2160006991904928
184,860,0.16569233370842942
448,860,0.1204845418049599
860,1347,0.18771782326633235
651,860,0.18334436521268693
22,175159,0.09849027757101007
8,74,0.16660780229894195
221,261,0.3161351016823373
117,191,0.19124953287705054
420,27914,0.03597308643388513
7,16,0.17716750772990367
167,384,0.24137150152637224
28,44,0.1345042867673616
15,104,0.09608361376989108
45,84,0.21479001074508675
34,53,0.11332501385068024
58,460,0.11083955663290604
24,35,0.16058849717554996
14,15,0.11557280884545065
54,76,0.16211497144993897
21,211,0.22923265064289472
60,173,0.07753304331778643
364,702,0.25554891315475825
125,195,0.2003691897279062
1075,1235,0.17723134940846735
58,1235,0.19527498306238059
355,10241,0.040272363681675034
355,4130,0.033709935380841105
355,1475,0.05529143257317342
30,62,0.17222813719245178
30,43,0.18666932574531095
486,1973,0.12185223253492028
278,1973,0.12232296213930366
635,1973,0.09812084830162104
405,1973,0.16375112711003537
647,1973,0.13261267352080736
15,175159,0.021082343384931933
391,795,0.006901856572898408
94,18251,0.2452115880162361
94,1752,0.23880741184547855
182,459,0.07254022354825643
16,19,0.08758072892512214
98,2248,0.0862159323267731
14,35,0.05882728452191963
105,242,0.1383344989152327
19,25,0.041038898324549856
18,43,0.16139172611638197
459,774,0.12322806979006451
65,7829,0.21668473010661093
16,175159,0.11573029698344717
9,29,0.12060126869716237
37,80,0.05246616208948519
39,847,0.046835132556192184
21,25,0.07582294331883972
17,29,0.27974494416353285
618,761,0.08829776122010811
227,386,0.060728269165274094
386,422,0.07820986917926237
12,23,0.1123635428761219
155,328,0.22567807771403198
60,118,0.059113370404075355
12,175159,0.12940929191915543
486,637,0.16758292014935205
486,1018,0.30418580486211344
10,486,0.22414580996890318
486,486,0.17062069855022355
380,951,0.21325101950863118
195,252,0.20837836384786246
33,51,0.14004567427473114
33,37,0.11365458724262145
240,274,0.18889914352860374
240,3052,0.18441963486433843
11,175159,0.014667186913114697
35,1569,0.11287762288879007
55,1569,0.13701991521375953
17,1569,0.1254542109616707
49,1569,0.09722888871570498
31,1569,0.07023399835418864
1569,6325,0.1498531800736916
58,1569,0.15747058793357332
146,257,0.1507747965099967
42,257,0.1071660979791948
50,103,0.06381517079943888
22,175159,0.11254779281270516
34,39,0.16494056620000452
8,198,0.4542258002087606
72,409,0.2615847202086924
34,43,0.18719946472091809
54,182,0.2105536601923925
164,2428,0.16555664876899348
164,181,0.21108578643261833
25,164,0.19123578689739312
36,27914,0.07772058295805243
79,85,0.2377008783521718
17,52,0.1731605571442608
15,18,0.03322856281710917
83,483,0.06649608913283983
368,725,0.25948204383246887
725,751,0.3198043201035461
42,132,0.19646047538685568
409,661,0.17407188320254702
53,106,0.14427886878139332
81,93,0.014862116777191558
25,29,0.01783666206218664
14,175159,0.16111347342830834
106,475,0.11108056393016949
14,71,0.2292637466809086
128,264,0.10953528615592728
9,16,0.3015620760774254
31,86,0.160471505832738
653,2428,0.11455134446709067
82,2428,0.11856892309588869
24,175159,0.11020107498470905
42,54,0.20523853237145245
21,67,0.091217689191108
19,22,0.11835242523668486
187,744,0.2751017364586536
744,773,0.16357416495409066
11,175159,0.04658524861564819
622,653,0.16380892162196778
622,3721,0.17628740197391682
190,622,0.20000997558627387
12,18,0.24808360094436183
770,11474,0.05414489215945022
84,770,0.06378226157573974
36,262,0.21720331087778474
74,464,0.11487274879315611
12,175159,0.05004018204477619
21,175159,0.07158902391372556
23,60,0.07286694015340153
23,54,0.2972249703327152
10,57,0.10366989339330056
10,31,0.26748428196524565
26,32,0.17032533749892106
294,1150,0.2067876806962205
152,197,0.12831741873169544
14,26,0.12812964788769216
29,175159,0.022721125700778423
13,334,0.13484925352481564
13,57,0.20540459186033763
310,1507,0.18221692515593158
34,54,0.025947844419143672
21,79,0.02319207174906557
20,25,0.25426607852898453
636,1445,0.03429427869415562
178,636,0.015187945499445764
635,1875,0.1851434761028271
537,1875,0.09484854366861412
126,423,0.008818645787573767
22,175159,0.031445398480189825
761,1347,0.09025664915862702
9,32,0.13584139365788342
113,4130,0.015161765612640264
11,6325,0.03699587728040932
51,60,0.08552243992006461
21,23,0.08886086430878473
118,262,0.05954919192613483
20,59,0.140433586698871
47,293,0.12042729142474692
20,175159,0.0798581455691163
17,39,0.17782213270065722
157,7829,0.19566532507773146
222,7829,0.23205733408747214
264,7829,0.14273182792413483
173,7829,0.0674520968638227
102,7829,0.2556334029953322
277,7829,0.23387942541752066
288,7829,0.15450270575388972
368,607,0.250280344034965
360,607,0.246727950512787
463,785,0.1779064970574966
290,2894,0.13487622627055662
22,290,0.1673640040997854
190,194,0.2038611802911095
891,3052,0.09718062569039765
891,1079,0.09178968210660898
13,891,0.16631570928354703
115,160,0.018410792044827973
22,1435,0.06575778033070365
22,175159,0.023898984240870218
66,19281,0.23296810925385014
27,66,0.21454997395840456
17,66,0.1713660931235775
166,18251,0.20454483425224507
34,18251,0.16953419494900895
52,18251,0.23628342792207757
8,18251,0.08005799472876998
110,18251,0.17992649598173555
13,175159,0.027142542879703153
14,175159,0.027122573160655573
377,2614,0.1447593134067828
44,124,0.1568663741642073
1395,2229,0.05980706640758937
48,744,0.07774751586951144
28,968,0.06596139100479895
29,175159,0.18668535813423603
175,774,0.019176113446272777
33,175159,0.0797302476674666
394,11474,0.06884414059297853
12,19,0.052845359027545176
54,220,0.03741037828139894
57,3750,0.09284197045854622
13,175159,0.08708549801314358
23,47,0.001980911972252296
33,92,0.17978167215254326
10,29,0.025051956315055607
62,434,0.11124611432888434
84,110,0.14780515734952754
11,21,0.15528689032832615
158,3721,0.1448738456979206
13,175159,0.059413669161750796
91,100,0.04412970243519383
34,91,0.3412735005461644
978,1435,0.08070680112365719
184,858,0.1671538435409242
11,175159,0.02841600850660506
15,242,0.06764000366566393
73,261,0.10842511272021615
73,132,0.11766337026088206
11,21,0.04139758364179146
342,415,0.24410104764243165
18,20,0.145658723385019
17,22,0.17524310200054022
9,22,0.4853249034336513
22,25,0.3130755068494968
68,279,0.014457279899530027
18,517,0.12560363538876945
18,175159,0.04535057586651208
174,2020,0.24604385413971244
14,36,0.21327132314985914
187,1659,0.26827441097974625
23,88,0.1148954989285822
16,531,0.09335030241043665
23,531,0.13179937669033376
92,531,0.12770225300170002
8,175159,0.023555118399899665
653,1075,0.1915148988373046
13,25,0.06340289539847373
29,44,0.16841000895518723
19,29,0.22207893988854155
178,222,0.27011504389829466
160,222,0.15798603486102433
79,222,0.052174210501226774
237,264,0.13674613486424048
76,79,0.15168423162154882
133,262,0.22300994204932484
22,25,0.03465372196727416
52,688,0.16070655670958658
297,2858,0.15706721884630237
16,30,0.27139800340005915
16,175159,0.15100549062913898
140,698,0.14471774798735657
42,83,0.20681576334644652
40,43,0.18896572411626555
91,169,0.1802867637453382
69,28914,0.2587205738612071
56,217,0.19129108121095725
428,1182,0.2116149232206077
15,25,0.09312947803103593
13,80,0.2426743623779551
77,254,0.22616330076327576
12,175159,0.15388991182675332
38,169,0.10782379235110615
20,158,0.07514546933358046
227,4508,0.14881270441333816
18,67,0.09770938926409958
14,269,0.17443048765114005
76,151,0.11867282879852373
98,194,0.14502523354948252
194,3254,0.16325779256254425
17,33,0.2435494382374827
98,348,0.03793339275754475
36,42,0.08957933546273314
41,100,0.08662253391182179
249,495,0.03014073080280103
373,10241,0.1979591507348399
11,17,0.0531743671891746
12,387,0.07962091378500646
13,114,0.1354042893407098
187,741,0.2263140540365241
103,741,0.09520829756339486
58,741,0.09051773703602398
25,93,0.06351051377078686
39,27914,0.09898505550012138
44,151,0.16993462867226072
51,324,0.13406767173556255
57,19281,0.2021542089909601
64,11474,0.21058356341664658
27,583,0.08824860858056298
48,583,0.0
223,11474,0.06162077543598035
152,11474,0.1612224948768804
23,114,0.15159644325600183
122,1275,0.12892385460269007
42,65,0.10106389601511412
19,60,0.37474602814243885
11,16,0.15866213504311358
67,86,0.22605590174705686
637,671,0.201277741332411
637,684,0.21027446388950544
10,52,0.14803913834249346
16,88,0.36272066607915693
12,175159,0.019385325422762043
25,454,0.030871518383189196
181,653,0.2039354028064631
69,88,0.0668793312179847
92,253,0.13095283362645305
117,157,0.20539161891639032
157,3721,0.12820857036533
69,253,0.10858161321824307
40,556,0.12982663722347848
306,360,0.16685065230325935
181,284,0.14401534134175709
14,23,0.04644866565247221
187,368,0.2156416327645025
21,1445,0.2794051346014116
310,591,0.10970078474362752
81,591,0.17816950523427016
7,8,0.1236786965737188
176,359,0.24803625334114054
20,30,0.2794977087319451
83,110,0.15008191072358262
70,138,0.19651316046084708
138,152,0.15591170831212947
20,118,0.031510969700555384
91,175159,0.12180001739292116
847,1445,0.1782727753446889
88,100,0.05906428379456649
22,175159,0.045850715110444244
18,40,0.1826607874949019
19,114,0.16120092562962865
26,114,0.15064627049045679
60,136,0.07879647679741156
15,44,0.24839424236509794
23,270,0.1964614830317104
117,314,0.18491957997592406
443,2167,0.15877064385303302
76,262,0.135846920830692
108,1554,0.16271012093276355
98,27914,0.07945665743223176
17,98,0.12591998086709494
96,181,0.22689661375499887
21,87,0.034865820530901585
90,192,0.19399882785357508
10,175159,0.01110367993171163
35,217,0.15554113196328267
278,702,0.18801570486330182
289,885,0.019730254242212083
392,885,0.2534717091406741
39,28914,0.12190472309593453
111,120,0.19005022002765248
106,688,0.1025164324623212
85,10241,0.24789533148621273
97,10241,0.20427555575952788
70,10241,0.2544191917970655
110,10241,0.17049447274901872
174,653,0.16928005201055618
20,94,0.07864426328539902
98,175,0.0047528835620229675
40,49,0.1591631143045183
15,18,0.24730720612207363
33,136,0.1301105284120255
17,175159,0.06672311346244937
19,175159,0.1891530072578314
38,376,0.18900878829208811
14,175159,0.04757910748644742
67,2248,0.1451811776552392
162,2248,0.15448397593879168
35,6997,0.21116829850949997
55,112,0.11914350660436734
136,847,0.05530874375308677
40,28914,0.20031661134290482
61,28914,0.14963930511575707
20,28914,0.0680495898345696
16,28914,0.031107609590887663
60,28914,0.20803542215513932
147,28914,0.17898041504813994
56,28914,0.08515811802640758
49,569,0.0543194441173022
390,1067,0.08191383901949759
122,165,0.10195572288696893
80,123,0.024628566766919855
14,175159,0.052671017876312856
22,24,0.18716507471089805
18,29,0.3430923825503388
15,175159,0.009225297920025613
277,6997,0.25341158319270507
62,6997,0.12825816311605726
84,6997,0.07650261465513988
390,6997,0.13215782243157792
90,6997,0.23951333019220453
101,6997,0.16178726302160248
117,129,0.26985634994381513
9,16,0.2934363224731521
29,251,0.14862128114026835
10,32,0.12249145373437098
155,3721,0.050169336236520506
83,348,0.18422417238256525
99,3721,0.1338248128385151
44,3721,0.07584390932062747
14,134,0.15104340633819116
9,175159,0.0670323217657621
112,516,0.18095778781350458
211,483,0.08053266186050771
151,483,0.08501927371536334
17,483,0.060734924254972025
47,483,0.027396497419938094
615,2614,0.17581504047525398
38,87,0.23582812235356493
85,27914,0.07847654105016075
94,4508,0.0818008967818012
226,2614,0.058501664629602185
19,175159,0.14516832087049916
9,28,0.03245318482796147
62,537,0.12072128501176363
21,175159,0.033239457308221754
70,94,0.27059684892578995
81,83,0.34277210336531505
12,254,0.1585938501962039
20,41,0.16331713883084129
23,35,0.06600647558077383
57,99,0.12206193628966727
123,569,0.05597319617985827
86,569,0.1059722802129571
40,569,0.10564245493582136
22,175159,0.07725008307910634
52,436,0.19716339324829982
42,56,0.1216056402181234
293,2167,0.18320727720289992
77,261,0.19731844773599327
82,556,0.1934305629255607
13,322,0.08248872608517802
108,958,0.1970715626562587
44,958,0.1882244590285938
22,95,0.1922826641983108
408,6325,0.01716588209661431
139,2180,0.1793769804489102
42,1904,0.08316701357201622
57,459,0.19383587918562184
30,43,0.222425166916182
187,423,0.2265068382849168
423,3052,0.1720980734641216
67,103,0.07874243118815331
106,27914,0.04362212539950077
18,175159,0.14705363321857545
100,463,0.025367515468197495
384,4130,0.053169366963074505
261,4130,0.05665134290817406
171,520,0.22713898790323314
137,422,0.08091841308831184
178,696,0.05549510230622918
17,175159,0.045764781636998236
22,401,0.08444820267329936
10,175159,0.06752956383026637
23,29,0.1776308057357402
158,401,0.26424304021310197
49,27914,0.12557925316536536
71,147,0.1810412810216993
22,49,0.0807622425877951
127,2614,0.16702826122171519
51,97,0.22842281991275987
17,175159,0.08431498732449647
10,21,0.08381164126087708
1120,1371,0.1441290777804135
65,27914,0.13947402331064657
11,175159,0.017202083267402746
16,36,0.20054805619200847
37,74,0.059660573227375495
635,1347,0.17428093718320614
100,770,0.20092136323633702
47,3750,0.04452626713818541
25,175159,0.1032580748619977
26,175159,0.12690100763509823
33,175159,0.1371153891636594
51,219,0.026003311442879547
132,326,0.22947798924695348
25,175159,0.04977453224696626
13,44,0.1617455197938395
113,251,0.22207801676190186
39,175159,0.07089906697400433
13,16,0.09670013377231028
7,175159,0.09725247099311318
70,99,0.1384929373494282
20,175159,0.22265627260424642
18,175159,0.12509771388875368
28,175159,0.005786388397152245
10,175159,0.0057277920091828305
15,175159,0.14161592275306117
15,175159,0.05085125977792028
17,175159,0.1035685105359659
27,175159,0.02249273339243428
23,175159,0.09154908196279121
19,175159,0.006971711971223522
13,175159,0.024650257235661086
7,175159,0.010750442314926913
14,175159,0.05073622551673601
21,175159,0.015520854725784157
20,175159,0.09533136364343071
23,175159,0.10857260457641571
19,175159,0.041411462502371925
32,175159,0.004208335163536929
20,80,0.01856023350873859
116,126,0.2722370260121578
147,635,0.17959586197103575
10,18,0.03406333064945273
18,23,0.119933483145614
