shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
839,1,0.32866202308726683,,
848,1,0.4305554862068084,,
849,1,0.1290835085581877,,
853,1,0.2950385684809442,,
857,1,0.14927502308046892,,
863,1,0.31138718848875313,,
864,1,0.28141518671030713,,
871,1,0.22993725280622884,,
875,1,0.19283174516776527,,
876,1,0.053094132734879375,,
883,1,0.19598058367601265,,
918,1,0.21017964981754828,,
940,2,0.1563809515537814,,
943,2,0.25865810534906414,,
973,1,0.19343557889444424,,
980,1,0.21876291126096625,,
982,1,0.13248734748260682,,
990,1,0.24309757866757584,,
998,1,0.015452356496856487,,
1002,2,0.2636876732834012,,
1038,1,0.22041526183754012,,
1046,1,0.20078833234674623,,
1048,1,0.11344045641911862,,
1056,1,0.20367315725709284,,
1059,1,0.22798918049151914,,
1063,1,0.12426407819784362,,
1084,1,0.3378073179189717,,
1090,1,0.22347832866444767,,
1091,1,0.28279225081239207,,
1103,1,0.12581016053614524,,
1123,1,0.09199080395249862,,
1148,1,0.16590577699545303,,
1195,1,0.03083353226287314,,
1230,1,0.2088571183405835,,
1252,1,0.1912281983527291,,
1255,1,0.16718782226877174,,
1260,1,0.2637357358887968,,
1273,1,0.11871892228563843,,
1311,1,0.2499690158756011,,
1324,1,0.22929116334954652,,
1328,1,0.30339985894082677,,
1331,1,0.016702779706065575,,
1343,1,0.23884845866735058,,
1361,1,0.20946263768239487,,
1392,1,0.199051462148255,,
1442,1,0.3499587714268433,,
1516,1,0.21590882118340818,,
1549,1,0.3297115399247259,,
1568,1,0.12573546114747935,,
1577,1,0.19572865717046653,,
1589,1,0.2822913512755427,,
1604,1,0.239842618646358,,
1671,1,0.3106934251850333,,
1826,1,0.21204408481108838,,
1830,1,0.22584807088677902,,
1845,1,0.23871904791031442,,
1848,1,0.23557576868132446,,
1865,1,0.3205516821190843,,
1923,1,0.34529176379090926,,
1937,1,0.2776136197297827,,
1949,1,0.20234764353579615,,
2042,1,0.3382004170471413,,
2080,1,0.09494487019339491,,
2110,1,0.2684251344485889,,
2140,1,0.1952206180330164,,
2147,1,0.16585488372184828,,
2262,1,0.19714122979769574,,
2319,1,0.20985120375933813,,
2327,1,0.21543693798479477,,
2435,1,0.1732334533172079,,
2490,1,0.17987118508067929,,
2695,1,0.20969416221720408,,
3079,1,0.1703520712390575,,
3313,1,0.2423249062770267,,
3330,1,0.25009116363604683,,
3358,1,0.3276368517506328,,
3394,1,0.24704841991663368,,
3584,1,0.20237594551785765,,
3765,1,0.16177493922902225,,
3807,1,0.2584723411463223,,
3915,1,0.21343787246110102,,
4021,1,0.02055701302447614,,
4176,1,0.24852299222987143,,
4182,1,0.15241334553280703,,
4350,1,0.23602227002270695,,
4387,1,0.3188705653464847,,
4558,1,0.40292410000379747,,
5397,1,0.1294256831296121,,
8451,1,0.17010708235170655,,
9028,1,0.2791393446264578,,
11528,1,0.1117593391832274,,
